@RELATION games
@ATTRIBUTE queryID	string
@ATTRIBUTE queryName	string
@ATTRIBUTE recommendationCount	real
@ATTRIBUTE Steamspyowners	real
@ATTRIBUTE isFree	real
@ATTRIBUTE categorySinglePlayer	real
@ATTRIBUTE categoryMultiplayer	real
@ATTRIBUTE categoryCoop	real
@ATTRIBUTE categoryMMO	real
@ATTRIBUTE categoryInAppPurchase	real
@ATTRIBUTE categoryIncludesLevelEditor	real
@ATTRIBUTE categoryVrSupport	real
@ATTRIBUTE genreIsNongame	real
@ATTRIBUTE genreIsIndie	real
@ATTRIBUTE genreIsAction	real
@ATTRIBUTE genreIsAdventure	real
@ATTRIBUTE genreIsCasual	real
@ATTRIBUTE genreIsStrategy	real
@ATTRIBUTE genreIsRPG	real
@ATTRIBUTE genreIsSimulation	real
@ATTRIBUTE genreIsEarlyAccess	real
@ATTRIBUTE genreIsFreeToPlay	real
@ATTRIBUTE genreIsSports	real
@ATTRIBUTE genreIsRacing	real
@ATTRIBUTE genreIsMMO	real
@ATTRIBUTE priceInitial	real
@ATTRIBUTE priceFinal	real


@DATA
428220,TurnOn,135,2870,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,14.99,14.99
428230,Swift,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.99,5.99
428240,Hauntsters,0,2870,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99
428250,Mystery-Castle:-The-Mirrors-Secret,0,8967,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.99,6.99
428260,The-Book-of-Desires,0,6815,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.99,6.99
428270,Twilight-City:-Love-as-a-Cure,0,9685,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.99,6.99
428280,Mystery-of-Unicorn-Castle:-The-Beastmaster,0,8250,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.99,6.99
428340,Marmoset-Hexels-2,0,1435,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.0,38.0
428350,Fear-Equation,0,7712,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,14.99,14.99
428370,Windlands,456,26185,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,19.99,19.99
428410,PRiO,0,6098,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.99,5.99
428420,Room-404,0,5739,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,14.99,14.99
428430,Endorlight,803,345248,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.99,2.99
428440,Chasing-Dead,204,3408,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.99,9.99
428460,Kings-of-Israel,0,5380,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,7.99,7.99
428510,Solitaire-Christmas.-Match-2-Cards,0,12196,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.99,3.34
428530,Machine-Gun-Train-Run,0,8071,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
428540,Fragments-of-Him,0,2152,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99
428550,Momodora:-Reverie-Under-the-Moonlight,1408,84832,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99
428590,Unearthing-Colossal,0,1435,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0
428630,White-Mirror,225,22777,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.99,0.49
428690,Youtubers-Life,5028,465233,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,14.99,14.99
428740,Nordenfelt,0,5380,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.99,8.99
428750,Neon-Chrome,165,8609,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,14.99,14.99
428760,Hatch-and-Slay,0,11478,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.99,1.99
428800,liteCam-Game-5.0,0,897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.99,19.99
428830,Save-the-Dodos,0,11299,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.99,2.99
428860,Red-Haze,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0
428870,Take-the-Dream-IX,0,50218,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0
428880,The-Quest,151,9864,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9.99,9.99
428930,Into-the-Belly-of-the-Beast,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,14.99,14.99
428940,CONTASION-2,0,1973,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,6.99,6.99
428980,Ethereal-Legends,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0
429020,Lost-World-Zero,0,12375,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,9.99,9.99
429040,Furfly,0,3766,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.99,1.99
429050,Feed-and-Grow:-Fish,268,26006,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,14.99,14.99
429060,Zombie-Wars:-Invasion,0,5560,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2.99,2.99
429120,Zamarian,0,9326,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99
429160,Cyborg-Rage,0,6098,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
429200,Super-Helmets-on-Fire-DX-Ultra-Edition-Plus-Alpha,0,10223,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.99,1.99
429220,FullBlast,0,1435,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5.99,5.99
429250,Beyond-Dimensions,0,1255,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4.99,4.99
429260,Super-Intergalactic-Gang,0,6636,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.99,3.99
429280,Gems-of-the-Aztecs,0,17038,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99
429300,Sepia-Tears,574,121778,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.0,0.0
429330,Stikbold!,193,83756,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,9.99,9.99
429350,Satellite-Rush,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.99,4.99
429390,XenoShyft,0,1076,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,9.99,9.99
429430,Cycle-Of-Tyrfing,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,7.99,7.99
429470,Space-Pilgrim-Episode-I:-Alpha-Centauri,370,121240,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.99,1.99
429490,Resilience:-Wave-Survival,111,5739,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,5.99,5.99
429520,Falcon-Gold,0,8250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.99,6.99
429530,Falcon-4.0,0,6457,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.99,6.99
429570,The-Walking-Dead:-Michonne,2177,127518,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.99,14.99
429580,A-Wild-Catgirl-Appears!,137,27979,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.99,2.99
429600,Fairy-Tale-Mysteries:-The-Puppet-Thief,105,18652,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.99,9.99
429610,The-Emerald-Maiden:-Symphony-of-Dreams,0,18294,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.99,9.99
429620,Dungeon-Rushers,213,15245,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,14.99,14.99
429680,Spellweaver,916,194774,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0
429690,Astro-Duel,0,1255,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.99,3.49
429700,Squirbs,0,23495,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,4.99,0.19
429720,IMSCARED,257,7353,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.99,3.99
429780,Bunny-Hop-League,164,10044,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.99,3.99
429790,AdventureQuest-3D,0,314579,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0.0,0.0
429830,Unseen-Diplomacy,0,15783,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2.99,2.99
429940,The-Sad-Story-of-Emmeline-Burns,362,65283,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
429950,ABO-MANDO,0,10761,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.99,1.99
430020,Dance-of-Death,203,21163,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.99,3.99
430080,Elysium:-Blood-Games,0,8788,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,4.99,4.99
430170,Babel:-Choice,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99
430190,Wondershot,0,7174,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.99,12.99
430230,Grass-Max,0,717,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9.99,3.99
430240,Duplexer,0,535,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.99,6.99
430280,Nature-Defenders,0,1973,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1.99,1.99
430290,Shmups-Skill-Test,0,2690,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99
430300,MINUS-ZERO,0,1076,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.99,1.99
430440,Of-Kings-And-Men,1239,34435,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,24.99,24.99
430930,Z.-Year-One,0,538,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19.99,19.99
430960,Lucy--The-Eternity-She-Wished-For-,352,16141,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,9.99,9.99
431000,DEFENDERS,0,1255,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.99,0.99
431180,WolfQuest,221,17038,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9.99,9.99
431220,Porradaria-2:-Pagode-of-the-Night,0,17218,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,9.99,9.99
431230,Tiny-Guardians,0,12913,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9.99,9.99
431240,Golf-With-Your-Friends,3956,692648,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,5.99,5.99
431250,Mushroom-Wars,126,13989,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,9.99,9.99
431260,Cursed,0,24930,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.99,4.99
431270,GooCubelets:-The-Algoorithm,218,200872,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99,1.99
431290,Level-22:-Gary’s-Misadventures,0,25826,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.99,6.99
431300,Classic-Fun-Collection-5-in-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.99,3.99
431330,Dungeons-Are-Random,0,7712,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.99,5.99
431360,The-Legend:-A-University-Story,0,5380,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,3.99,3.99
431370,Diorama-No.3-:-The-Marchland,0,21881,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,4.99,4.99
431390,Diorama-No.1---Blocked-In,0,1435,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.99,1.99
431410,Mazement,0,5201,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4.99,4.99
431450,Alchemists-Awakening,158,4663,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,15.99,15.99
431460,Midnight,0,1614,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.99,2.99
431470,Inside-The-Code,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,6.99,6.99
431500,Clash-of-the-Monsters,270,83398,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0
431510,Mystic-Destinies:-Serendipity-of-Aeons,184,71919,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0
431540,Frosty-Kiss,800,123931,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0
431560,Hard-Room,185,105099,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.99,1.99
431590,Earn-to-Die-2,180,10582,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4.99,4.99
431600,Automobilista,360,23674,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,39.99,39.99
431610,Huberts-Island-Adventure:-Mouse-o-War,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4.99,4.99
431630,Action-Legion,0,1255,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.99,5.99
431640,Doodle-Kingdom,0,5560,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,5.99,5.99
431680,Nuts!:-The-Battle-of-the-Bulge,0,8609,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.99,9.99
431710,Space-Pilgrim-Episode-II:-Epsilon-Indi,162,88599,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.99,1.99
431730,Aseprite,252,17756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.99,14.99
431740,Chowderchu,0,3408,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4.99,4.99
431750,Iron-Sea-Defenders,0,3049,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,6.99,5.94
431770,Rivalry,0,1255,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,2.99,2.99
431810,Rencounter,0,3946,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,5.99,5.99
431830,Drift-Into-Eternity,0,533,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,16.49,16.49
431840,3DRPG,0,16500,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9.99,9.99
431850,Projector-Face,0,1793,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4.99,4.99
431860,Color-Chemistry,0,3587,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1.99,1.99
431870,Castle-Torgeath,0,897,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,4.99,4.99
431910,Psychocat:-The-Answer,141,8429,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.99,0.99
431930,KABOUNCE,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0
431990,Locked-in-syndrome,152,78914,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.99,2.99
432010,Worlds-Dawn,228,12375,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,12.99,12.99
432020,Whats-under-your-blanket-!?,2113,76582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.99,0.99
432030,Swanky-Paint,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9.99,9.99
432080,AfterShock:-OUTBREAK,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0.0,0.0
432100,Negligee,0,16141,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0
432110,Echo-Tokyo:-Phoenix,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
432130,Break-Chance-Memento,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14.99,14.99
432150,They-Came-From-The-Moon,237,208763,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.99,1.99
432170,Silver-Knight,0,12016,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1.99,1.99
432180,Discouraged-Workers-TEEN,0,897,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.99,4.99
432190,Chef-Solitaire:-USA,0,10582,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.99,4.99
432200,Voice-of-the-Citizens,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
432240,UnderDread,0,3049,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.99,9.99
432250,Soviet-City,0,1076,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,11.99,11.99
432260,Tiltagon,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.99,2.99
432280,BattleStorm,0,11120,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4.99,1.99
432290,Elemental-Heroes,110,83936,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0.0,0.0
432310,Virtual-Pool-4-Multiplayer,0,31924,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0
432330,Rytmik-Lite-Chiptune-Synthesizer,0,4125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.99,5.99
432380,Hydra-Slayer,0,1076,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.99,5.99
432410,The-Sacred-Stone:-A-Story-Adventure,0,1255,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,4.99,4.99
432470,Magdalena,124,26544,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.99,2.99
432480,Grenade-Madness,0,897,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,9.99,9.99
432490,ATOM-GRRRL!!,0,1255,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.99,9.99
432500,Evertown,0,12913,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2.99,2.99
432540,DSS,0,3049,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,7.99,7.99
432590,And-So-It-Was,0,897,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5.99,5.99
432610,Monumental,0,6815,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.99,9.99
432620,Mimic-Arena,0,2152,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,7.99,7.99
432640,BuriedTown,0,1614,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,6.99,6.99
432720,Welkin-Road,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,12.99,9.09
432760,Small-Town-Terrors:-Galdors-Bluff-Collectors-Edition,0,3766,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,14.99,14.99
432770,Small-Town-Terrors:-Livingston,0,3587,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.99,9.99
432780,Dream-Catcher-Chronicles:-Manitou,0,3228,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.99,9.99
432850,Sisters,0,21343,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
432870,Special-Tactics,0,1793,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,9.99,9.99
432940,Breakneck,0,1076,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.99,4.99
432950,Orange-Moon,0,1793,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,9.99,6.69
432980,INVERSUS,0,1793,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,14.99,14.99
432990,Green-Game:-TimeSwapper,0,5022,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99,4.99
433000,Lost-Lands:-The-Golden-Curse,106,3766,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.99,6.99
433100,The-Town-of-Light,409,16859,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,18.99,18.99
433110,Zipple-World,0,4842,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.99,4.99
433120,Crash-Landing,0,2870,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.99,9.99
433130,WarBirds-Dogfights,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,19.99,19.99
433190,CDF-Starfighter-VR,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,12.99,12.99
433210,Rhinos-Rage,0,53626,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,6.99,6.99
433280,Warlords-Battlecry-III,135,10044,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.99,9.99
433290,Nemesis-of-the-Roman-Empire,0,1076,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.99,9.99
433300,Marvel:-Ultimate-Alliance,129,5201,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,39.99,39.99
433320,Marvel:-Ultimate-Alliance-2,0,5739,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,39.99,39.99
433340,Slime-Rancher,5378,434385,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,19.99,19.99
433350,BlackShot:-Mercenary-Warfare-FPS,1331,680094,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0,0.0
433360,Drawn:-Dark-Flight,0,717,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.99,9.99
433380,Back-in-1995,0,1255,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,11.99,11.99
433400,Kim,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,24.99,24.99
433450,INFERNO-CLIMBER,0,1255,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,29.99,26.99
433480,Rayon-Riddles---Rise-of-the-Goblin-King,0,539,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0
433490,Super-Flippin-Phones,0,1614,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.99,2.99
433530,Heliborne,513,19190,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,9.99,9.99
433570,Side-Quest,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6.99,6.99
433580,Timelapse,0,717,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.99,5.99
433590,The-Song-of-Seven-:-Chapter-One,0,1793,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.99,7.99
433600,A-Legend-of-Luca,0,8788,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,19.99,19.99
433630,vrAMP,0,1347,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,12.99,12.99
433650,Book-of-Merlin,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.99,2.99
433670,Professional-Farmer-2017,112,20625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.99,19.99
433700,Carpe-Lucem---Seize-The-Light,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,14.99,14.99
433750,The-Grandfather,0,7353,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.99,1.49
433790,Wooden-Floor-2---Resurrection,0,17576,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.99,5.99
433800,XSplit,0,92365,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
433830,Rescue-From-Goblin-Deep,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,2.99,2.99
